Condition,bern_param_play,bern_param_not_play,dP,impact,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,dom_pos_image,ext_pos_image,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,text_instruction,is_task_obs,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_4.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,question_trial23.started,numero_joueur_cues_23.started,cross_fixation.started,avec_cues_23.started,sans_cues_23.started,domicile_cues_23.started,exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,participant,session,group,date,expName,psychopyVersion,frameRate,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.40556545800064,245.765658874996,245.765658874996,245.765658874996,245.765658874996,245.765658874996,245.765658874996,245.765658874996,245.765658874996,245.765658874996,245.765658874996,,right,0,1.1774942079937318,246.97854637500132,246.97854637500132,246.97854637500132,246.97854637500132,246.97854637500132,246.97854637500132,246.97854637500132,246.97854637500132,247.47591341699444,247.47591341699444,247.50802541699522,248.9492180829984,248.9492180829984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.95987862499896,249.32979795799474,249.32979795799474,249.32979795799474,249.32979795799474,249.32979795799474,249.32979795799474,249.32979795799474,249.32979795799474,249.32979795799474,249.32979795799474,,right,0,1.8437359990057303,251.20374758300022,251.20374758300022,251.20374758300022,251.20374758300022,251.20374758300022,251.20374758300022,251.20374758300022,251.20374758300022,251.69345999999496,251.69345999999496,251.72559266699682,253.16897604199767,253.16897604199767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.1807282919981,253.5361417499953,253.5361417499953,253.5361417499953,253.5361417499953,253.5361417499953,253.5361417499953,253.5361417499953,253.5361417499953,253.5361417499953,253.5361417499953,,left,0,0.35200466599781066,253.92139104200032,253.92139104200032,253.92139104200032,253.92139104200032,253.92139104200032,253.92139104200032,253.92139104200032,253.92139104200032,254.40879658299673,254.40879658299673,254.44091816699802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.90805883299618,256.21165820799797,256.21165820799797,256.21165820799797,256.21165820799797,256.21165820799797,256.21165820799797,256.21165820799797,256.21165820799797,256.21165820799797,256.21165820799797,,left,0,0.453294624996488,256.6973065829952,256.6973065829952,256.6973065829952,256.6973065829952,256.6973065829952,256.6973065829952,256.6973065829952,256.6973065829952,257.1852163329968,257.1852163329968,257.2172922919999,258.6581662079989,258.6581662079989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.68499045800127,259.03940062499896,259.03940062499896,259.03940062499896,259.03940062499896,259.03940062499896,259.03940062499896,259.03940062499896,259.03940062499896,259.03940062499896,259.03940062499896,,right,0,1.1374854989990126,260.2117790419943,260.2117790419943,260.2117790419943,260.2117790419943,260.2117790419943,260.2117790419943,260.2117790419943,260.2117790419943,260.7043679999988,260.7043679999988,260.7364972919968,262.1746824579968,262.1746824579968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.18970658299804,262.5088937920009,262.5088937920009,262.5088937920009,262.5088937920009,262.5088937920009,262.5088937920009,262.5088937920009,262.5088937920009,262.5088937920009,262.5088937920009,,left,0,1.1494807909984956,263.6931907920007,263.6931907920007,263.6931907920007,263.6931907920007,263.6931907920007,263.6931907920007,263.6931907920007,263.6931907920007,264.19600245799666,264.19600245799666,264.2282194169966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.66815558300004,265.9984794999982,265.9984794999982,265.9984794999982,265.9984794999982,265.9984794999982,265.9984794999982,265.9984794999982,265.9984794999982,265.9984794999982,265.9984794999982,,left,0,0.41193649899651064,266.4405091669978,266.4405091669978,266.4405091669978,266.4405091669978,266.4405091669978,266.4405091669978,266.4405091669978,266.4405091669978,266.9290829169986,266.9290829169986,266.96118691699667,268.40065979199426,268.40065979199426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.42653425000026,268.7551032919946,268.7551032919946,268.7551032919946,268.7551032919946,268.7551032919946,268.7551032919946,268.7551032919946,268.7551032919946,268.7551032919946,268.7551032919946,,left,0,0.3590972080055508,269.1523992919974,269.1523992919974,269.1523992919974,269.1523992919974,269.1523992919974,269.1523992919974,269.1523992919974,269.1523992919974,269.6379009999946,269.6379009999946,269.6699914169949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.1398221249983,271.47593666699686,271.47593666699686,271.47593666699686,271.47593666699686,271.47593666699686,271.47593666699686,271.47593666699686,271.47593666699686,271.47593666699686,271.47593666699686,,left,0,0.2533365830022376,271.75989829199534,271.75989829199534,271.75989829199534,271.75989829199534,271.75989829199534,271.75989829199534,271.75989829199534,271.75989829199534,272.25265766699886,272.25265766699886,272.2847538329952,273.7218689579968,273.7218689579968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.73722216700116,274.10313704199507,274.10313704199507,274.10313704199507,274.10313704199507,274.10313704199507,274.10313704199507,274.10313704199507,274.10313704199507,274.10313704199507,274.10313704199507,,left,0,0.48087479200330563,274.6157543329973,274.6157543329973,274.6157543329973,274.6157543329973,274.6157543329973,274.6157543329973,274.6157543329973,274.6157543329973,275.1058725420007,275.1058725420007,275.13800912499573,276.5770307079947,276.5770307079947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.59249979200104,276.92734641699644,276.92734641699644,276.92734641699644,276.92734641699644,276.92734641699644,276.92734641699644,276.92734641699644,276.92734641699644,276.92734641699644,276.92734641699644,,right,0,0.7033142079963,277.66567245799524,277.66567245799524,277.66567245799524,277.66567245799524,277.66567245799524,277.66567245799524,277.66567245799524,277.66567245799524,278.1557034169964,278.1557034169964,278.1876872499997,279.62771149999753,279.62771149999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.64315795799484,280.03741220799566,280.03741220799566,280.03741220799566,280.03741220799566,280.03741220799566,280.03741220799566,280.03741220799566,280.03741220799566,280.03741220799566,280.03741220799566,,left,0,0.25234974900376983,280.3250425829974,280.3250425829974,280.3250425829974,280.3250425829974,280.3250425829974,280.3250425829974,280.3250425829974,280.3250425829974,280.81607087500015,280.81607087500015,280.8479643749961,282.2883387499969,282.2883387499969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.30371183299576,282.6647939579998,282.6647939579998,282.6647939579998,282.6647939579998,282.6647939579998,282.6647939579998,282.6647939579998,282.6647939579998,282.6647939579998,282.6647939579998,,left,0,0.09886062500299886,282.8022951669991,282.8022951669991,282.8022951669991,282.8022951669991,282.8022951669991,282.8022951669991,282.8022951669991,282.8022951669991,283.30368016699504,283.30368016699504,283.3357891669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.77842099999543,285.10712291699747,285.10712291699747,285.10712291699747,285.10712291699747,285.10712291699747,285.10712291699747,285.10712291699747,285.10712291699747,285.10712291699747,285.10712291699747,,left,0,0.5997911670056055,285.74688633299957,285.74688633299957,285.74688633299957,285.74688633299957,285.74688633299957,285.74688633299957,285.74688633299957,285.74688633299957,286.23604620799597,286.23604620799597,286.2680490829953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.73185658299917,288.0516433329976,288.0516433329976,288.0516433329976,288.0516433329976,288.0516433329976,288.0516433329976,288.0516433329976,288.0516433329976,288.0516433329976,288.0516433329976,,left,0,0.6883882920010365,288.790033958001,288.790033958001,288.790033958001,288.790033958001,288.790033958001,288.790033958001,288.790033958001,288.790033958001,289.2822928329988,289.2822928329988,289.31443479199515,290.7582887919998,290.7582887919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.7682930419978,291.11496449999686,291.11496449999686,291.11496449999686,291.11496449999686,291.11496449999686,291.11496449999686,291.11496449999686,291.11496449999686,291.11496449999686,291.11496449999686,,left,0,0.024987624994537327,291.17379412499577,291.17379412499577,291.17379412499577,291.17379412499577,291.17379412499577,291.17379412499577,291.17379412499577,291.17379412499577,291.6675542499943,291.6675542499943,291.6998005829955,293.14183783299814,293.14183783299814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.1525449999972,293.4762725420005,293.4762725420005,293.4762725420005,293.4762725420005,293.4762725420005,293.4762725420005,293.4762725420005,293.4762725420005,293.4762725420005,293.4762725420005,,left,0,0.3664274169932469,293.8793261249957,293.8793261249957,293.8793261249957,293.8793261249957,293.8793261249957,293.8793261249957,293.8793261249957,293.8793261249957,294.3670667499973,294.3670667499973,294.39919591699436,295.84175104199676,295.84175104199676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.85652899999695,296.2126757500009,296.2126757500009,296.2126757500009,296.2126757500009,296.2126757500009,296.2126757500009,296.2126757500009,296.2126757500009,296.2126757500009,296.2126757500009,,left,0,0.7141539160002139,296.9636307499968,296.9636307499968,296.9636307499968,296.9636307499968,296.9636307499968,296.9636307499968,296.9636307499968,296.9636307499968,297.46267870799784,297.46267870799784,297.49478595799883,298.9362953749951,298.9362953749951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.94108954200055,299.2869335829964,299.2869335829964,299.2869335829964,299.2869335829964,299.2869335829964,299.2869335829964,299.2869335829964,299.2869335829964,299.2869335829964,299.2869335829964,,left,0,0.3009728749966598,299.62307979199977,299.62307979199977,299.62307979199977,299.62307979199977,299.62307979199977,299.62307979199977,299.62307979199977,299.62307979199977,300.1161982919948,300.1161982919948,300.14837274999445,301.59010266699624,301.59010266699624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6008095829966,301.954110957995,301.954110957995,301.954110957995,301.954110957995,301.954110957995,301.954110957995,301.954110957995,301.954110957995,301.954110957995,301.954110957995,,left,0,0.6129519159949268,302.60566808300064,302.60566808300064,302.60566808300064,302.60566808300064,302.60566808300064,302.60566808300064,302.60566808300064,302.60566808300064,303.1001782079984,303.1001782079984,303.1322729169988,304.57914341699507,304.57914341699507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.5844768329989,304.8948739999978,304.8948739999978,304.8948739999978,304.8948739999978,304.8948739999978,304.8948739999978,304.8948739999978,304.8948739999978,304.8948739999978,304.8948739999978,,left,0,0.29839154200453777,305.22224016700056,305.22224016700056,305.22224016700056,305.22224016700056,305.22224016700056,305.22224016700056,305.22224016700056,305.22224016700056,305.71023679199425,305.71023679199425,305.7424697079987,307.18324674999894,307.18324674999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.2094157920001,307.5478347499957,307.5478347499957,307.5478347499957,307.5478347499957,307.5478347499957,307.5478347499957,307.5478347499957,307.5478347499957,307.5478347499957,307.5478347499957,,left,0,0.5327836249925895,308.1128201249958,308.1128201249958,308.1128201249958,308.1128201249958,308.1128201249958,308.1128201249958,308.1128201249958,308.1128201249958,308.5992427079982,308.5992427079982,308.63141266699677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.10039937499823,310.463906207995,310.463906207995,310.463906207995,310.463906207995,310.463906207995,310.463906207995,310.463906207995,310.463906207995,310.463906207995,310.463906207995,,left,0,0.5851869999969495,311.0876497919962,311.0876497919962,311.0876497919962,311.0876497919962,311.0876497919962,311.0876497919962,311.0876497919962,311.0876497919962,311.57848991699575,311.57848991699575,311.61074591699435,313.0669077079947,313.0669077079947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,0,0,1,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0715859999982,313.4495992499942,313.4495992499942,313.4495992499942,313.4495992499942,313.4495992499942,313.4495992499942,313.4495992499942,313.4495992499942,313.4495992499942,313.4495992499942,,left,0,0.42929337399982614,313.9116697079953,313.9116697079953,313.9116697079953,313.9116697079953,313.9116697079953,313.9116697079953,313.9116697079953,313.9116697079953,314.4096661250005,314.4096661250005,314.4416542079998,315.8833945829974,315.8833945829974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
